# SAVED: date 08/19/2014 time 16:29:42
*VERSION*1.100000
*ORIENTATION*0
*CHANNELS*01100000
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
39984.000000,171.000000,15.096000,15.000000,-,20098.533630,1368.727684,-,-,-,-,-,
40156.000000,172.000000,14.064000,15.000000,-,20127.613068,1371.804953,-,-,-,-,-,
40343.000000,187.000000,12.942000,15.000000,-,20165.508270,1370.888948,-,-,-,-,-,
40515.000000,172.000000,11.910000,15.000000,-,20168.411255,1366.548300,-,-,-,-,-,
40686.000000,171.000000,10.884000,15.000000,-,20203.254700,1365.458488,-,-,-,-,-,
40858.000000,172.000000,9.852000,15.000000,-,20235.191345,1368.757486,-,-,-,-,-,
41029.000000,171.000000,8.826000,15.000000,-,20272.655487,1369.919062,-,-,-,-,-,
41201.000000,172.000000,7.794000,15.000000,-,20267.711639,1368.470192,-,-,-,-,-,
41373.000000,172.000000,6.762000,15.000000,-,20301.498413,1371.044636,-,-,-,-,-,
41544.000000,171.000000,5.736000,15.000000,-,20302.200317,1374.325752,-,-,-,-,-,
41716.000000,172.000000,4.704000,15.000000,-,20355.247498,1371.775389,-,-,-,-,-,
41887.000000,171.000000,3.678000,15.000000,-,20334.236145,1374.212027,-,-,-,-,-,
42059.000000,172.000000,2.646000,15.000000,-,20335.395813,1372.493744,-,-,-,-,-,
42246.000000,187.000000,1.524000,15.000000,-,20343.826294,1370.954990,-,-,-,-,-,
42433.000000,187.000000,0.402000,15.000000,-,20343.791962,1365.847588,-,-,-,-,-,
42621.000000,188.000000,-0.726000,15.000000,-,20357.688904,1378.343344,-,-,-,-,-,
42808.000000,187.000000,-1.848000,15.000000,-,20369.319916,1371.601343,-,-,-,-,-,
42995.000000,187.000000,-2.970000,15.000000,-,20364.944458,1372.978687,-,-,-,-,-,
43167.000000,172.000000,-4.002000,15.000000,-,20351.802826,1370.535851,-,-,-,-,-,
43354.000000,187.000000,-5.124000,15.000000,-,20360.610962,1368.996859,-,-,-,-,-,
